id	tag	word	label	prev_tag
15503	G_V	is	en	G_N
15504	G_V	going	en	G_V
15505	E	:(	univ	G_V
15506	G_N	cockroaches	en	
15507	PSP	ko	hi	G_N
15508	G_N	raat	hi	PSP
15509	PSP	ko	hi	G_N
15510	G_N	baygon	hi	PSP
15511	PSP	ka	hi	G_N
15512	G_N	bharta	hi	PSP
15513	G_V	khila	hi	G_N
15514	G_V	dene	hi	G_V
15515	PSP	ka	hi	G_V
15516	G_PRP	This	en	
15517	G_V	is	en	G_PRP
15518	G_R	also	en	G_V
15519	G_N	Aero	en	G_R
15520	G_X	!!!	univ	G_N
15521	$	#226	univ	
15522	G_X	:	univ	$
15523	PSP	In	en	G_X
15524	DT	my	en	PSP
15525	$	3rd	univ	DT
15526	G_N	sem	en	$
15527	PSP	during	en	G_N
15528	G_X	PH209	univ	PSP
15529	G_PRP	I	en	G_X
15530	G_V	bunked	en	G_PRP
15531	G_J	several	en	G_V
15532	G_N	classes	en	G_J
15533	PSP	and	en	G_N
15534	G_R	when	en	PSP
15535	G_PRP	I	en	G_R
15536	G_V	opened	en	G_PRP
15537	DT	the	en	G_V
15538	G_N	textbook	en	DT
15539	PSP	to	en	G_N
15540	G_V	mug	en	PSP
15541	G_PRP	I	en	G_V
15542	G_V	realized	en	G_PRP
15543	G_R	there	en	G_V
15544	G_V	are	en	G_R
15545	DT	a	en	G_V
15546	G_J	few	en	DT
15547	G_J	greek	en	G_J
15548	G_N	letters	en	G_J
15549	PSP	that	en	G_N
15550	G_PRP	I	en	PSP
15551	G_V	don't	en	G_PRP
15552	G_V	know	en	G_V
15553	G_X	...	univ	G_V
15554	G_R	hence	en	G_X
15555	G_PRP	I	en	G_R
15556	G_V	decided	en	G_PRP
15557	PSP	to	en	G_V
15558	G_V	mug	en	PSP
15559	DT	the	en	G_V
15560	G_J	entire	en	DT
15561	G_J	greek	en	G_J
15562	G_N	alphabet	en	G_J
15563	G_X	.	univ	G_N
15564	PSP	So	en	G_X
15565	G_PRP	I	en	PSP
15566	G_V	learned	en	G_PRP
15567	DT	all	en	G_V
15568	DT	the	en	DT
15569	$	28	univ	DT
15570	G_N	letters	en	$
15571	PSP	and	en	G_N
15572	G_R	how	en	PSP
15573	PSP	to	en	G_R
15574	G_V	write	en	PSP
15575	CC	+	univ	G_V
15576	G_V	pronounce	en	CC
15577	G_PRP	them	en	G_V
15578	G_X	.	univ	G_PRP
15579	G_R	Then	en	G_X
15580	G_PRP	I	en	G_R
15581	G_V	got	en	G_PRP
15582	G_R	really	en	G_V
15583	G_J	ambitious	en	G_R
15584	G_X	,	univ	G_J
15585	G_PRP	I	en	G_X
15586	G_V	started	en	G_PRP
15587	G_V	writing	en	G_V
15588	G_PRT	down	en	G_V
15589	G_N	class	en	G_PRT
15590	G_N	notes	en	G_N
15591	G_V	substituting	en	G_N
15592	G_J	greek	en	G_V
15593	G_N	letters	en	G_J
15594	G_R	instead	en	G_N
15595	PSP	of	en	G_R
15596	DT	the	en	PSP
15597	G_N	equivalent	en	DT
15598	G_N	english	en	G_N
15599	G_N	letters	en	G_N
15600	G_X	,	univ	G_N
15601	PSP	in	en	G_X
15602	DT	all	en	PSP
15603	G_N	classes	en	DT
15604	G_X	.	univ	G_N
15605	PSP	By	en	G_X
15606	DT	the	en	PSP
15607	G_N	end	en	DT
15608	PSP	of	en	G_N
15609	DT	the	en	PSP
15610	G_N	semester	en	DT
15611	G_X	,	univ	G_N
15612	G_PRP	I	en	G_X
15613	G_V	was	en	G_PRP
15614	G_J	able	en	G_V
15615	PSP	to	en	G_J
15616	G_V	write	en	PSP
15617	PSP	in	en	G_V
15618	G_N	english-in-greek	en	PSP
15619	G_R	fluently	en	G_N
15620	G_X	,	univ	G_R
15621	PSP	as	en	G_X
15622	G_J	fast	en	PSP
15623	PSP	as	en	G_J
15624	DT	the	en	PSP
15625	G_N	prof	en	DT
15626	G_V	would	en	G_N
15627	G_V	blabber	en	G_V
15628	G_X	.	univ	G_V
15629	PSP	By	en	G_X
15630	DT	the	en	PSP
15631	G_N	time	en	DT
15632	G_V	endsems	en	G_N
15633	G_V	came	en	G_V
15634	G_X	,	univ	G_V
15635	G_PRP	I	en	G_X
15636	G_V	opened	en	G_PRP
15637	DT	my	en	G_V
15638	G_N	notes	en	DT
15639	PSP	to	en	G_N
15640	G_V	mug	en	PSP
15641	G_X	,	univ	G_V
15642	PSP	and	en	G_X
15643	G_V	realized	en	PSP
15644	G_PRP	that	en	G_V
15645	PSP	while	en	G_PRP
15646	G_PRP	I	en	PSP
15647	G_V	could	en	G_PRP
15648	G_V	transliterate	en	G_V
15649	G_R	very	en	G_V
15650	G_J	fast	en	G_R
15651	G_X	,	univ	G_J
15652	G_PRP	I	en	G_X
15653	G_V	didn't	en	G_PRP
15654	G_V	develop	en	G_V
15655	DT	the	en	G_V
15656	G_N	reverse	en	DT
15657	G_N	skill	en	G_N
15658	G_X	,	univ	G_N
15659	PSP	to	en	G_X
15660	G_V	read	en	PSP
15661	G_J	greek-into-english	en	G_V
15662	G_X	.	univ	G_J
15663	PSP	So	en	G_X
15664	DT	a	en	PSP
15665	G_N	day	en	DT
15666	PSP	before	en	G_N
15667	DT	the	en	PSP
15668	G_N	endsems	en	DT
15669	G_X	,	univ	G_N
15670	G_R	there	en	G_X
15671	G_PRP	I	en	G_R
15672	G_V	was	en	G_PRP
15673	G_X	,	univ	G_V
15674	DT	all	en	G_X
15675	DT	my	en	DT
15676	G_N	notes	en	DT
15677	G_V	were	en	G_N
15678	PSP	in	en	G_V
15679	G_J	greek	en	PSP
15680	PSP	and	en	G_J
15681	G_PRP	I	en	PSP
15682	G_V	couldn't	en	G_PRP
15683	G_V	read	en	G_V
15684	G_PRP	them	en	G_V
15685	G_X	.	univ	G_PRP
15686	G_PRP	I	en	G_X
15687	G_V	flunked	en	G_PRP
15688	$	4	univ	G_V
15689	PSP	out	en	$
15690	PSP	of	en	PSP
15691	$	6	univ	PSP
15692	G_N	subjects	en	$
15693	PSP	that	en	G_N
15694	G_N	semester	en	PSP
15695	G_X	.	univ	G_N
15696	E	_/\\_	univ	
15697	G_PRP	I	en	E
15698	G_R	actually	en	G_PRP
15699	G_V	know	en	G_R
15700	G_J	this	en	G_V
15701	G_N	guy	en	G_J
15702	PSP	and	en	G_N
15703	G_PRP	it's	en	PSP
15704	DT	a	en	G_PRP
15705	G_J	true	en	DT
15706	G_N	story	en	G_J
15707	G_X	,	univ	G_N
15708	PSP	in	en	G_X
15709	G_N	fact	en	PSP
15710	G_J	this	en	G_N
15711	G_N	guy	en	G_J
15712	G_V	is	en	G_N
15713	G_N	M2K	acro	G_V
15714	PSP	but	en	G_N
15715	PSP	for	en	PSP
15716	DT	some	en	PSP
15717	G_N	reason	en	DT
15718	G_PRP	he	en	G_N
15719	G_V	chose	en	G_PRP
15720	G_R	not	en	G_V
15721	PSP	to	en	G_R
15722	G_V	sign	en	PSP
15723	G_PRP	his	en	G_V
15724	G_N	name	en	G_PRP
15725	PSP	to	en	G_N
15726	DT	the	en	PSP
15727	G_N	post	en	DT
15728	G_X	~	univ	G_N
15729	G_V	Eddie	ne	G_X
15730	G_V	have	en	
15731	G_V	tried	en	G_V
15732	G_PRP	this	en	G_V
15733	PSP	with	en	G_PRP
15734	DT	the	en	PSP
15735	G_N	angerthas	en	DT
15736	G_N	script	en	G_N
15737	PSP	from	en	G_N
15738	G_N	LOTR	acro	PSP
15739	G_X	.	univ	G_N
15740	#	#samestory	univ	G_X
15741	G_X	.	univ	#
15742	G_N	Respect	en	
15743	E	_/\\_	univ	G_N
15744	G_X	!	univ	E
15745	G_PRP	You're	en	
15746	G_R	right	en	G_PRP
15747	G_PRP	I	en	G_R
15748	G_V	confused	en	G_PRP
15749	G_N	Arabic	ne	G_V
15750	PSP	with	en	G_N
15751	G_N	Greek	ne	PSP
15752	G_X	,	univ	G_N
15753	G_V	that's	en	G_X
15754	DT	the	en	G_V
15755	G_N	language	en	DT
15756	G_PRP	I	en	G_N
15757	G_V	learned	en	G_PRP
15758	G_R	immediately	en	G_V
15759	PSP	after	en	G_R
15760	G_N	Greek	en	PSP
15761	G_X	,	univ	G_N
15762	PSP	and	en	G_X
15763	DT	all	en	PSP
15764	G_PRP	this	en	DT
15765	G_V	happened	en	G_PRP
15766	$	15+	univ	G_V
15767	G_N	years	en	$
15768	G_R	ago	en	G_N
15769	G_X	!	univ	G_R
15770	G_X	~	univ	G_X
15771	G_N	M2K	acro	G_X
15772	E	_/\\_	univ	
15773	G_N	daya	ne	
15774	G_N	Greek	en	
15775	G_V	has	en	G_N
15776	$	24	univ	G_V
15777	G_N	alphabets	en	$
15778	G_R	only	en	G_N
15779	G_X	!!!!	univ	G_R
15780	G_PRT	bkchodi	hi	
15781	G_V	hai	hi	G_PRT
15782	G_X	...	univ	G_V
15783	$	#225	univ	
15784	G_X	:	univ	$
15785	DT	These	en	G_X
15786	G_N	confessions	en	DT
15787	PSP	about	en	G_N
15788	G_N	girls	en	PSP
15789	G_X	,	univ	G_N
15790	G_N	booze	en	G_X
15791	G_X	,	univ	G_N
15792	PSP	and	en	G_X
15793	G_N	movies	en	PSP
15794	G_V	may	en	G_N
15795	G_V	seem	en	G_V
15796	G_R	like	en	G_V
15797	G_N	fun	en	G_R
15798	G_X	.	univ	G_N
15799	PSP	As	en	G_X
15800	DT	an	en	PSP
15801	G_N	alumnus	en	DT
15802	G_X	,	univ	G_N
15803	G_PRP	I	en	G_X
15804	G_V	have	en	G_PRP
15805	G_V	been	en	G_V
15806	PSP	through	en	G_V
15807	PSP	and	en	PSP
15808	G_V	came	en	PSP
15809	PSP	out	en	G_V
15810	PSP	of	en	PSP
15811	DT	these	en	PSP
15812	$	3	univ	DT
15813	G_N	traps	en	$
15814	G_X	.	univ	G_N
15815	G_PRP	My	en	G_X
15816	G_N	advice	en	G_PRP
15817	CC	to	en	G_N
15818	G_N	juniors	en	CC
15819	G_V	is	en	G_N
15820	CC	to	en	G_V
15821	G_R	not	en	CC
15822	G_V	fall	en	G_R
15823	CC	into	en	G_V
15824	DT	these	en	CC
15825	G_N	traps	en	DT
15826	G_X	,	univ	G_N
15827	PSP	because	en	G_X
15828	G_X	,	univ	PSP
15829	G_R	when	en	G_X
15830	G_PRP	you	en	G_R
15831	G_V	grow	en	G_PRP
15832	G_R	up	en	G_V
15833	G_X	,	univ	G_R
15834	G_R	then	en	G_X
15835	G_PRP	you'll	en	G_R
15836	G_V	realize	en	G_PRP
15837	DT	the	en	G_V
15838	G_N	returns	en	DT
15839	G_PRP	you	en	G_N
15840	G_V	got	en	G_PRP
15841	G_V	don't	en	G_V
15842	G_V	justify	en	G_V
15843	DT	the	en	G_V
15844	G_N	time	en	DT
15845	G_N	investment	en	G_N
15846	G_X	.	univ	G_N
15847	G_N	Girls	en	
15848	G_V	Agree	en	G_N
15849	G_X	.	univ	G_V
15850	G_X	(	ne	G_X
15851	G_N	Bollywood	ne	G_X
15852	G_X	)	univ	G_N
15853	G_N	Movies	en	G_X
15854	G_V	Agree	en	G_N
15855	G_X	.	univ	G_V
15856	G_N	Booze	en	G_X
15857	G_X	,	univ	G_N
15858	DT	No	en	G_X
15859	G_V	Way	en	DT
15860	G_X	.	univ	G_V
15861	#	#224	univ	
15862	G_X	:	univ	#
15863	PSP	In	en	G_X
15864	G_PRP	my	en	PSP
15865	$	3rd	en	G_PRP
15866	G_N	yr	en	$
15867	G_PRP	I	en	G_N
15868	G_V	was	en	G_PRP
15869	G_V	working	en	G_V
15870	CC	in	en	G_V
15871	$	one	univ	CC
15872	CC	of	en	$
15873	DT	the	en	CC
15874	G_N	dept	en	DT
15875	G_N	labs	en	G_N
15876	$	one	en	G_N
15877	G_N	afternoon	en	$
15878	PSP	after	en	G_N
15879	DT	a	en	PSP
15880	G_R	very	en	DT
15881	G_J	bad	en	G_R
15882	G_N	lunch	en	G_J
15883	PSP	and	en	G_N
15884	G_PRP	I	en	PSP
15885	G_V	had	en	G_PRP
15886	DT	a	en	G_V
15887	G_J	huge	en	DT
15888	G_N	urge	en	G_J
15889	CC	to	en	G_N
15890	G_V	take	en	CC
15891	DT	a	en	G_V
15892	G_N	dump	en	DT
15893	G_X	.	univ	G_N
15894	G_V	Went	en	G_X
15895	CC	to	en	G_V
15896	DT	the	en	CC
15897	G_N	department	en	DT
15898	G_N	bathroom	en	G_N
15899	G_X	,	univ	G_N
15900	DT	the	en	G_X
15901	G_N	bog	en	DT
15902	PSP	next	en	G_N
15903	CC	to	en	PSP
15904	G_PRP	me	en	CC
15905	G_V	was	en	G_PRP
15906	G_J	occupied	en	G_V
15907	G_X	,	univ	G_J
15908	PSP	and	en	G_X
15909	G_PRP	I	en	PSP
15910	G_V	knew	en	G_PRP
15911	G_PRP	my	en	G_V
15912	G_N	tummy	en	G_PRP
15913	G_V	was	en	G_N
15914	G_V	going	en	G_V
15915	CC	to	en	G_V
15916	G_V	get	en	CC
15917	G_J	noisy	en	G_V
15918	G_X	,	univ	G_J
15919	PSP	so	en	G_X
15920	G_PRP	I	en	PSP
15921	G_V	held	en	G_PRP
15922	G_PRP	it	en	G_V
15923	CC	in	en	G_PRP
15924	PSP	for	en	CC
15925	DT	a	en	PSP
15926	G_J	good	en	DT
15927	$	20	univ	G_J
15928	G_N	minutes	en	$
15929	G_X	.	univ	G_N
15930	G_PRP	It	en	G_X
15931	G_V	seemed	en	G_PRP
15932	G_R	like	en	G_V
15933	DT	the	en	G_R
15934	G_J	other	en	DT
15935	G_N	guy	en	G_J
15936	G_V	was	en	G_N
15937	G_V	doing	en	G_V
15938	DT	the	en	G_V
15939	G_J	same	en	DT
15940	G_X	,	univ	G_J
15941	PSP	because	en	G_X
15942	DT	neither	en	PSP
15943	CC	of	en	DT
15944	G_PRP	us	en	CC
15945	G_V	moved	en	G_PRP
15946	PSP	from	en	G_V
15947	DT	the	en	PSP
15948	G_N	toilet	en	DT
15949	G_X	,	univ	G_N
15950	PSP	nor	en	G_X
15951	G_V	did	en	PSP
15952	G_PRP	we	en	G_V
15953	G_V	plop	en	G_PRP
15954	G_V	plop	en	G_V
15955	G_N	anything	en	G_V
15956	CC	into	en	G_N
15957	DT	the	en	CC
15958	G_N	pot	en	DT
15959	G_X	.	univ	G_N
15960	G_PRP	I	en	G_X
15961	G_V	was	en	G_PRP
15962	G_R	about	en	G_V
15963	CC	to	en	G_R
15964	G_V	burst	en	CC
15965	G_R	when	en	G_V
15966	DT	the	en	G_R
15967	G_N	guy	en	DT
15968	G_R	just	en	G_N
15969	G_V	said	en	G_R
15970	G_X	:	univ	G_V
15971	G_X	\	univ	G_X
15972	G_X	double_quotes	univ	G_X
15973	G_V	Fuck	en	G_X
15974	G_N	benchod	hi	G_V
15975	G_X	,	univ	G_N
15976	G_PRP	I	en	G_X
15977	G_V	have	en	G_PRP
15978	CC	to	en	G_V
15979	G_V	go\	en	CC
15980	G_X	double_quotes	univ	G_V
15981	G_PRP	It	en	G_X
15982	G_V	sounded	en	G_PRP
15983	G_R	like	en	G_V
15984	G_PRP	he	en	G_R
15985	G_V	had	en	G_PRP
15986	G_PRP	some	en	G_V
15987	G_J	mean	en	G_PRP
15988	G_N	diarrhea	en	G_J
15989	G_X	.	univ	G_N
15990	G_R	Just	en	G_X
15991	DT	a	en	G_R
15992	G_J	few	en	DT
15993	G_N	minutes	en	G_J
15994	PSP	before	en	G_N
15995	G_PRP	that	en	PSP
15996	G_PRP	I	en	G_PRP
15997	G_V	recognized	en	G_PRP
15998	DT	the	en	G_V
15999	G_N	guy	en	DT
16000	PSP	by	en	G_N
16001	G_PRP	his	en	PSP
16002	G_N	shoes	en	G_PRP
16003	G_X	,	univ	G_N
16004	G_PRP	it	en	G_X
16005	G_V	was	en	G_PRP
16006	G_PRP	my	en	G_V
16007	G_N	TA	acro	G_PRP
16008	G_X	.	univ	G_N
16009	G_PRP	I	en	G_X
16010	G_V	don't	en	G_PRP
16011	G_V	think	en	G_V
16012	G_PRP	I	en	G_V
16013	G_V	will	en	G_PRP
16014	G_V	be	en	G_V
16015	G_J	able	en	G_V
16016	CC	to	en	G_J
16017	G_V	look	en	CC
16018	PSP	at	en	G_V
16019	G_PRP	him	en	PSP
16020	PSP	without	en	G_PRP
16021	G_V	remembering	en	PSP
16022	DT	our	en	G_V
16023	G_J	little	en	DT
16024	G_N	encounter	en	G_J
16025	CC	in	en	G_N
16026	DT	the	en	CC
16027	G_N	bathroom	en	DT
16028	G_X	.	univ	G_N
16029	$	#223	univ	
16030	G_X	:	univ	$
16031	CC	To	en	G_X
16032	DT	all	en	CC
16033	CC	of	en	DT
16034	G_PRP	you	en	CC
16035	G_N	chootiyas	hi	G_PRP
16036	G_V	doing	en	G_N
16037	G_X	M	undef	G_V
16038	G_X	.	univ	G_X
16039	G_N	Phil	ne	G_X
16040	CC	in	en	G_N
16041	G_N	HSS	acro	CC
16042	G_X	:	univ	G_N
16043	DT	your	en	G_X
16044	G_X	(	ne	DT
16045	G_N	f)arts	en	G_X
16046	G_N	degrees	en	G_N
16047	G_V	aren't	en	G_N
16048	G_J	worth	en	G_V
16049	G_N	anything	en	G_J
16050	G_X	.	univ	G_N
16051	G_PRP	You	en	G_X
16052	G_V	should	en	G_PRP
16053	PSP	either	en	G_V
16054	G_N	drop	en	PSP
16055	PSP	out	en	G_N
16056	CC	of	en	PSP
16057	G_N	college	en	CC
16058	PSP	and	en	G_N
16059	G_V	become	en	PSP
16060	G_N	McDonald's	ne	G_V
16061	G_N	managers	en	G_N
16062	G_X	(	univ	G_N
16063	PSP	at	en	G_X
16064	G_J	most	en	PSP
16065	G_X	)	univ	G_J
16066	PSP	or	en	G_X
16067	G_V	switch	en	PSP
16068	CC	to	en	G_V
16069	DT	a	en	CC
16070	G_J	true	en	DT
16071	G_N	degree	en	G_J
16072	G_X	.	univ	G_N
16073	G_V	Posted	en	G_X
16074	PSP	by	en	G_V
16075	DT	a	en	PSP
16076	G_N	DD	ne	DT
16077	G_N	EE	ne	G_N
16078	G_N	FF	ne	G_N
16079	G_N	guy	en	G_N
16080	E	;)	univ	G_N
16081	G_N	butt	en	
16082	G_V	hurt	en	G_N
16083	G_N	DD	ne	
16084	G_N	EE	ne	G_N
16085	G_N	FF	ne	G_N
16086	E	:D	univ	G_N
16087	#	#222	univ	
16088	G_X	[	univ	#
16089	G_N	M2K	acro	G_X
16090	G_X	]:	univ	G_N
16091	PSP	In	en	G_X
16092	G_PRP	my	en	PSP
16093	$	5th	univ	G_PRP
16094	PSP	and	en	$
16095	$	6th	univ	PSP
16096	G_N	year	en	$
16097	G_PRP	I	en	G_N
16098	G_R	purposely	en	G_PRP
16099	G_V	used	en	G_R
16100	CC	to	en	G_V
16101	G_V	attend	en	CC
16102	G_N	midsems	en	G_V
16103	PSP	and	en	G_N
16104	G_N	endsems	en	PSP
16105	PSP	for	en	G_N
16106	G_N	courses	en	PSP
16107	G_PRP	I	en	G_N
16108	G_R	never	en	G_PRP
16109	G_V	registered	en	G_R
16110	PSP	for	en	G_V
16111	G_X	,	univ	PSP
16112	G_R	then	en	G_X
16113	G_PRP	I	en	G_R
16114	G_V	used	en	G_PRP
16115	CC	to	en	G_V
16116	G_V	turn	en	CC
16117	CC	in	en	G_V
16118	DT	the	en	CC
16119	G_N	test	en	DT
16120	$	30	univ	G_N
16121	G_N	minutes	en	$
16122	G_J	early	en	G_N
16123	CC	to	en	G_J
16124	G_V	freak	en	CC
16125	G_R	out	en	G_V
16126	G_PRP	those	en	G_R
16127	G_N	muggus	hi	G_PRP
16128	PSP	and	en	G_N
16129	G_N	nbdus	acro	PSP
16130	G_PRP	who	en	G_N
16131	G_V	were	en	G_PRP
16132	G_R	actually	en	G_V
16133	CC	in	en	G_R
16134	DT	the	en	CC
16135	G_N	course	en	DT
16136	G_X	.	univ	G_N
16137	G_PRT	Yup	univ	G_X
16138	G_X	,	univ	G_PRT
16139	G_PRP	I'm	en	G_X
16140	G_V	going	en	G_PRP
16141	CC	to	en	G_V
16142	G_N	hell	en	CC
16143	G_X	.	univ	G_N
16144	G_N	M2K	acro	
16145	G_J	stud	en	G_N
16146	G_V	h	hi	G_J
16147	E	:D	univ	G_V
16148	E	_/\\_	univ	
16149	E	:-D	univ	
16150	#	#221	univ	
16151	G_X	:	univ	#
16152	G_PRP	I	en	G_X
16153	G_V	was	en	G_PRP
16154	DT	a	en	G_V
16155	G_N	maha-backlogger	mixed	DT
16156	G_X	,	univ	G_N
16157	G_PRP	I	en	G_X
16158	G_V	remained	en	G_PRP
16159	PSP	on	en	G_V
16160	G_N	campus	en	PSP
16161	PSP	for	en	G_N
16162	$	8	univ	PSP
16163	G_N	years	en	$
16164	G_V	trying	en	G_N
16165	CC	to	en	G_V
16166	G_V	get	en	CC
16167	DT	a	en	G_V
16168	G_N	B	en	DT
16169	G_X	.	univ	G_N
16170	G_N	Tech	en	G_X
16171	G_X	.	univ	G_N
16172	DT	All	en	G_X
16173	G_PRP	I	en	DT
16174	G_V	can	en	G_PRP
16175	G_V	say	en	G_V
16176	G_V	is	en	G_V
16177	G_PRP	that	en	G_V
16178	G_V	graduating	en	G_PRP
16179	PSP	from	en	G_V
16180	G_N	college	en	PSP
16181	PSP	at	en	G_N
16182	$	22	univ	PSP
16183	G_V	is	en	$
16184	G_R	like	en	G_V
16185	G_V	leaving	en	G_R
16186	DT	the	en	G_V
16187	G_N	party	en	DT
16188	PSP	at	en	G_N
16189	$	9pm	univ	PSP
16190	G_X	...	univ	$
16191	PSP	after	en	
16192	$	9pm	univ	PSP
16193	G_X	,	univ	$
16194	G_PRP	we	en	G_X
16195	G_V	have	en	G_PRP
16196	DT	another	en	G_V
16197	G_N	party	en	DT
16198	CC	to	en	G_N
16199	G_V	attend	en	CC
16200	G_N	buddy	en	G_V
16201	G_X	..	univ	G_N
16202	E	;)	univ	G_X
16203	G_N	Grad	en	
16204	G_N	school	en	G_N
16205	G_N	dude	en	G_N
16206	G_X	!	univ	G_N
16207	G_PRP	i	en	
16208	G_V	am	en	G_PRP
16209	DT	a	en	G_V
16210	G_J	dudda	hi	DT
16211	PSP	and	en	G_J
16212	G_PRP	i'll	en	PSP
16213	G_V	leave	en	G_PRP
16214	PSP	at	en	G_V
16215	$	21	univ	PSP
16216	$	#220	univ	
16217	G_X	:	univ	$
16218	G_PRP	My	en	G_X
16219	G_N	girlfriend	en	G_PRP
16220	G_V	has	en	G_N
16221	DT	a	en	G_V
16222	G_J	weird	en	DT
16223	G_N	fetish	en	G_J
16224	G_X	,	univ	G_N
16225	G_PRP	she	en	G_X
16226	G_V	likes	en	G_PRP
16227	CC	to	en	G_V
16228	G_V	dress	en	CC
16229	G_R	up	en	G_V
16230	G_R	like	en	G_R
16231	G_PRP	herself	en	G_R
16232	PSP	but	en	G_PRP
16233	G_V	acts	en	PSP
16234	G_R	like	en	G_V
16235	DT	a	en	G_R
16236	G_J	complete	en	DT
16237	G_N	bitch	en	G_J
16238	G_X	.	univ	G_N
16239	G_PRP	It	en	G_X
16240	G_V	should	en	G_PRP
16241	G_R	ideally	en	G_V
16242	G_V	be	en	G_R
16243	DT	the	en	G_V
16244	G_J	other	en	DT
16245	G_N	way	en	G_J
16246	G_N	round	en	G_N
16247	G_X	...	univ	G_N
16248	$	#219	univ	
16249	G_X	:	univ	$
16250	G_PRP	I	en	G_X
16251	G_V	am	en	G_PRP
16252	DT	a	en	G_V
16253	$	9	univ	DT
16254	G_N	pointer	en	$
16255	PSP	and	en	G_N
16256	G_PRP	I	en	PSP
16257	G_V	have	en	G_PRP
16258	G_V	been	en	G_V
16259	G_V	smoking	en	G_V
16260	G_N	joints	en	G_V
16261	G_R	ever	en	G_N
16262	PSP	since	en	G_R
16263	G_PRP	I	en	PSP
16264	G_V	joined	en	G_PRP
16265	G_N	IITB	acro	G_V
16266	G_X	.	univ	G_N
16267	G_PRP	I	en	G_X
16268	G_V	have	en	G_PRP
16269	G_V	even	en	G_V
16270	G_V	attended	en	G_V
16271	G_N	quizzes	en	G_V
16272	G_X	,	univ	G_N
16273	G_N	labs	en	G_X
16274	PSP	and	en	G_N
16275	G_N	endsems	en	PSP
16276	G_R	totally	en	G_N
16277	G_J	high	en	G_R
16278	G_X	,	univ	G_J
16279	PSP	and	en	G_X
16280	G_N	nobody	en	PSP
16281	G_V	figured	en	G_N
16282	G_PRP	it	en	G_V
16283	G_R	out	en	G_PRP
16284	G_R	yet	en	G_R
16285	G_X	.	univ	G_R
16286	$	#217	univ	
16287	G_X	:	univ	$
16288	$	One	en	G_X
16289	CC	of	en	$
16290	DT	our	en	CC
16291	G_N	wingies	en	DT
16292	G_V	was	en	G_N
16293	DT	a	en	G_V
16294	G_N	stud	en	DT
16295	PSP	and	en	G_N
16296	G_R	somehow	en	PSP
16297	G_V	managed	en	G_R
16298	CC	to	en	G_V
16299	G_V	patao	en	CC
16300	G_PRP	some	en	G_V
16301	G_J	new	en	G_PRP
16302	G_N	bandi	hi	G_J
16303	DT	every	en	G_N
16304	G_J	few	en	DT
16305	G_N	months	en	G_J
16306	G_X	.	univ	G_N
16307	G_PRP	He	en	G_X
16308	G_V	used	en	G_PRP
16309	CC	to	en	G_V
16310	G_V	bring	en	CC
16311	G_PRP	her	en	G_V
16312	CC	to	en	G_PRP
16313	G_PRP	his	en	CC
16314	G_N	room	en	G_PRP
16315	CC	in	en	G_N
16316	G_N	H8/B2R	univ	CC
16317	PSP	and	en	G_N
16318	G_PRP	they	en	PSP
16319	G_V	would	en	G_PRP
16320	G_V	close	en	G_V
16321	DT	the	en	G_V
16322	G_N	door	en	DT
16323	PSP	and	en	G_N
16324	G_V	play	en	PSP
16325	G_J	loud	en	G_V
16326	G_N	music	en	G_J
16327	G_X	.	univ	G_N
16328	PSP	Without	en	G_X
16329	DT	their	en	PSP
16330	G_N	knowledge	en	DT
16331	G_X	,	univ	G_N
16332	DT	the	en	G_X
16333	G_N	rest	en	DT
16334	CC	of	en	G_N
16335	G_PRP	us	en	CC
16336	G_V	would	en	G_PRP
16337	G_V	try	en	G_V
16338	CC	to	en	G_V
16339	G_V	take	en	CC
16340	G_V	turns	en	G_V
16341	G_V	peeking	en	G_V
16342	CC	in	en	G_V
16343	PSP	from	en	CC
16344	PSP	above	en	PSP
16345	DT	the	en	PSP
16346	G_N	door	en	DT
16347	G_X	(	univ	G_N
16348	DT	the	en	G_X
16349	G_N	mosqui	en	DT
16350	G_N	net	en	G_N
16351	G_X	)	univ	G_N
16352	G_X	.	univ	G_X
16353	G_J	Bastard	en	G_X
16354	G_R	later	en	G_J
16355	G_V	boarded	en	G_R
16356	G_R	up	en	G_V
16357	G_PRP	that	en	G_R
16358	G_V	peeping	en	G_PRP
16359	G_N	spot	en	G_V
16360	G_X	.	univ	G_N
16361	G_N	Sachin	ne	
16362	G_N	Pratap	ne	G_N
16363	G_N	Singh	ne	G_N
16364	G_N	Ryan	ne	G_N
16365	G_N	Gazder	ne	G_N
16366	G_N	Deepesh	ne	G_N
16367	G_N	Sati	ne	G_N
16368	G_V	recall	en	G_N
16369	G_N	anythin	en	G_V
16370	G_N	guys	en	G_N
16371	E	:p	univ	G_N
16372	G_R	Actually	en	
16373	G_PRP	this	en	G_R
16374	G_V	was	en	G_PRP
16375	$	one	en	G_V
16376	PSP	of	en	$
16377	DT	our	en	PSP
16378	G_J	illustrious	en	DT
16379	G_N	aero	en	G_J
16380	G_N	seniors	en	G_N
16381	PSP	before	en	G_N
16382	G_PRP	you	en	PSP
16383	G_N	guys	en	G_PRP
16384	G_V	joined	en	G_N
16385	DT	the	en	G_V
16386	G_N	wing	en	DT
16387	E	;)	univ	G_N
16388	G_PRP	I	en	
16389	G_R	very	en	G_PRP
16390	G_R	well	en	G_R
16391	G_V	know	en	G_R
16392	DT	the	en	G_V
