index	tag	word	label
18042	G_PRP	some	en
18043	G_N	people	en
18044	CC	in	en
18045	G_X	thebcurrent	hi
18046	G_N	team	en
18047	G_PRP	who	en
18048	G_V	don't	en
18049	G_V	give	en
18050	DT	a	en
18051	G_N	fuck	en
18052	CC	about	en
18053	CC	about	en
18054	G_N	MI	acro
18055	G_X	.	univ
18056	G_R	Now	en
18057	G_PRP	they	en
18058	G_V	have	en
18059	G_V	become	en
18060	G_X	CG	acro
18061	G_N	members	en
18062	PSP	and	en
18063	G_PRP	it's	en
18064	DT	their	en
18065	G_N	job	en
18066	CC	to	en
18067	G_V	make	en
18068	G_V	MI	acro
18069	G_V	happen	en
18070	G_X	.	univ
18071	PSP	If	en
18072	DT	a	en
18073	G_N	person	en
18074	G_V	is	en
18075	G_J	sentimental	en
18076	CC	about	en
18077	G_N	something	en
18078	G_R	definitely	en
18079	G_PRP	he'll	en
18080	G_V	be	en
18081	G_V	contributing	en
18082	DT	a	en
18083	G_N	lot	en
18084	G_R	more	en
18085	PSP	towards	en
18086	DT	the	en
18087	G_N	goodwill	en
18088	CC	of	en
18089	G_N	MI	acro
18090	G_X	.	univ
18091	G_N	Quality	en
18092	CC	of	en
18093	G_N	MI	hi
18094	G_V	is	en
18095	G_J	degrading	en
18096	G_R	just	en
18097	PSP	because	en
18098	CC	of	en
18099	G_J	these	en
18100	G_N	people	en
18101	G_PRP	who	en
18102	G_V	work	en
18103	G_R	just	en
18104	PSP	for	en
18105	DT	the	en
18106	G_N	sake	en
18107	CC	of	en
18108	G_X	PR	acro
18109	G_X	..	univ
18110	G_R	Anyways	hi
18111	G_PRP	i'll	en
18112	G_R	always	en
18113	G_V	be	en
18114	G_R	there	en
18115	G_R	whenever	en
18116	G_N	MI	en
18117	G_N	team	en
18118	G_V	needs	en
18119	G_PRP	me	en
18120	G_X	.	univ
18121	G_J	Best	en
18122	CC	of	en
18123	G_N	luck	en
18124	CC	to	en
18125	G_J	new	en
18126	G_N	team	en
18127	G_X	MOOD	en
18128	G_X	INDIGO	ne
18129	$	2013	univ
18130	G_X	.	univ
18131	G_V	Take	en
18132	$	MI	acro
18133	CC	to	en
18134	DT	a	en
18135	G_J	higher	en
18136	G_N	level	en
18137	G_J	this	en
18138	G_N	time	en
18139	G_X	.	univ
18140	G_PRT	Yeah	univ
18141	G_X	...	univ
18142	G_N	life	en
18143	G_V	is	en
18144	G_J	tough	en
18145	PSP	in	en
18146	G_X	mi	en
18147	G_N	politics	en
18148	G_X	.	univ
18149	G_V	Consider	en
18150	G_PRP	it	en
18151	DT	a	en
18152	G_N	prep	en
18153	PSP	for	en
18154	G_J	corporAte	en
18155	G_N	work	en
18156	G_N	life	en
18157	G_PRP	I	en
18158	G_V	can	en
18159	G_R	also	en
18160	G_V	relate	en
18161	CC	to	en
18162	G_PRP	this	en
18163	G_R	as	en
18164	G_PRP	I	en
18165	G_R	too	en
18166	G_V	was	en
18167	G_R	always	en
18168	DT	a	en
18169	G_J	curious	en
18170	G_V	being	en
18171	G_X	.	univ
18172	G_PRP	I	en
18173	G_PRP	am	en
18174	G_J	sure	en
18175	G_PRP	you	en
18176	G_V	are	en
18177	G_R	not	en
18178	G_R	alone	en
18179	PSP	with	en
18180	DT	this	en
18181	G_N	feeling	en
18182	G_X	.	univ
18183	G_R	Hypothetically	en
18184	CC	in	en
18185	G_SYM	every	en
18186	G_N	college	en
18187	G_X	,	univ
18188	G_J	similar	en
18189	G_N	things	en
18190	G_V	happen	en
18191	G_SYM	every	en
18192	G_N	year	en
18193	G_X	.	univ
18194	CC	And	en
18195	G_N	everyone	en
18196	CC	of	en
18197	G_PRP	us	en
18198	G_V	would	en
18199	G_V	like	en
18200	CC	to	en
18201	G_V	say	en
18202	G_J	Best	en
18203	CC	of	en
18204	G_N	Luck	en
18205	CC	to	en
18206	DT	the	en
18207	G_J	new	en
18208	G_N	team	en
18209	G_X	.	univ
18210	PSP	About	en
18211	G_PRP	your	en
18212	G_N	experience	en
18213	G_R	as	en
18214	G_N	organiser	en
18215	G_X	,	univ
18216	G_PRP	I	en
18217	G_PRP	am	en
18218	G_J	sure	en
18219	G_PRP	it	en
18220	G_V	will	en
18221	G_R	always	en
18222	G_V	be	en
18223	DT	a	en
18224	G_N	memory	en
18225	CC	to	en
18226	G_V	cherish	en
18227	E	:)	univ
18228	CC	And	en
18229	G_PRP	I	en
18230	G_PRP	am	en
18231	G_R	very	en
18232	G_J	sure	en
18233	G_X	,	univ
18234	G_V	being	en
18235	DT	a	en
18236	G_X	CG	acro
18237	G_V	is	en
18238	G_R	not	en
18239	DT	the	en
18240	G_R	only	en
18241	G_N	thing	en
18242	G_PRP	you	en
18243	G_V	can	en
18244	G_V	dream	en
18245	CC	of	en
18246	G_X	,	univ
18247	CC	in	en
18248	G_N	life	en
18249	G_X	?	univ
18250	G_V	Dream	en
18251	G_J	Bigger	en
18252	G_X	.	univ
18253	G_PRT	Amen	univ
18254	G_N	Keshri	ne
18255	G_X	....?	univ
18256	$	#346	univ
18257	G_X	[	univ
18258	G_N	M2K	acro
18259	G_X	]:	univ
18260	G_PRP	I	en
18261	G_V	got	en
18262	G_N	a	en
18263	G_N	DD	acro
18264	CC	in	en
18265	G_X	HS101	univ
18266	PSP	becuase	en
18267	CC	of	en
18268	G_N	a	en
18269	G_X	khadoos	hi
18270	G_N	prof	en
18271	PSP	so	en
18272	G_PRP	I	en
18273	G_V	swore	en
18274	CC	to	en
18275	G_V	take	en
18276	G_N	revenge	en
18277	G_R	someday	en
18278	G_X	.	univ
18279	CC	And	en
18280	PSP	so	en
18281	DT	the	en
18282	G_J	next	en
18283	G_N	year	en
18284	G_R	when	en
18285	G_PRP	I	en
18286	G_V	was	en
18287	G_N	a	en
18288	G_X	sophie	ne
18289	G_X	,	univ
18290	G_PRP	I	en
18291	G_V	attended	en
18292	DT	the	en
18293	G_X	HS101	univ
18294	G_N	endsem	en
18295	G_X	,	univ
18296	G_V	found	en
18297	G_PRT	out	en
18298	DT	the	en
18299	G_J	last	en
18300	G_N	roll	en
18301	G_N	number	en
18302	CC	in	en
18303	G_N	Meta	en
18304	G_X	,	univ
18305	G_V	added	en
18306	$	1	univ
18307	G_J	more	en
18308	CC	to	en
18309	G_PRP	it	en
18310	G_X	,	univ
18311	G_V	created	en
18312	G_N	a	en
18313	G_J	fake	en
18314	G_N	name	en
18315	PSP	and	en
18316	G_V	proceeded	en
18317	CC	to	en
18318	G_V	write	en
18319	DT	the	en
18320	G_N	endsem	en
18321	G_J	full	en
18322	CC	of	en
18323	G_J	hardcore	en
18324	G_J	literary	en
18325	G_N	porn	en
18326	G_X	.	univ
18327	G_R	Instead	en
18328	CC	of	en
18329	G_N	graphs	en
18330	G_PRP	I	en
18331	G_V	drew	en
18332	G_J	several	en
18333	G_J	hardcore	en
18334	G_N	sketches	en
18335	PSP	or	en
18336	G_SYM	various	en
18337	G_N	porn	en
18338	G_N	activities	en
18339	G_X	,	univ
18340	PSP	and	en
18341	G_PRP	I	en
18342	G_V	was	en
18343	G_R	very	en
18344	G_J	proud	en
18345	CC	of	en
18346	G_PRP	my	en
18347	G_J	newfound	en
18348	G_N	talent	en
18349	PSP	at	en
18350	G_X	endsem-art	en
18351	G_X	.	univ
18352	G_R	Unfortunately	en
18353	DT	the	en
18354	G_N	prof	en
18355	G_V	didn't	en
18356	G_V	give	en
18357	G_PRP	me	en
18358	G_N	a	en
18359	G_N	grade	en
18360	DT	this	en
18361	G_N	time	en
18362	G_X	,	univ
18363	G_X	(	univ
18364	PSP	if	en
18365	G_PRP	he	en
18366	G_V	did	en
18367	G_R	then	en
18368	G_R	presumably	en
18369	E	XXX	univ
18370	G_V	would	en
18371	G_V	be	en
18372	G_J	justified	en
18373	G_X	)	univ
18374	G_PRP	u	en
18375	G_V	r	en
18376	DT	a	en
18377	G_X	nOOb	en
18378	U	https://www.facebook.com/photo.php?fbid=10151431420334440&set=pb.738039439.-2207520000.1366545056.&	univ
18379	G_N	type	en
18380	E	3	univ
18381	G_N	&theater	univ
18382	$	#196	univ
18383	G_X	:	univ
18384	$	80%	univ
18385	G_N	attendance	en
18386	G_X	?	univ
18387	G_X	.	univ
18388	G_N	Midsem/quizzes	en
18389	G_X	?.	univ
18390	G_N	Project	en
18391	G_X	?.	univ
18392	G_N	Course	en
18393	G_N	registration	en
18394	G_X	?.	univ
18395	G_J	True	en
18396	G_N	Story	en
18397	G_X	!	univ
18398	G_N	Siddharth	ne
18399	G_N	Nandan	ne
18400	G_N	Thakur	ne
18401	E	:P	univ
18402	G_N	Saurabh	ne
18403	G_N	Bhola	hi
18404	G_PRP	tu	hi
18405	G_PRT	hai	hi
18406	G_PRT	na	hi
18407	E	:P	univ
18408	G_PRT	naah	hi
18409	G_X	...	univ
18410	G_N	Vivek	ne
18411	G_N	Singh	ne
18412	E	;)	univ
18413	#	#MaukaMauka	univ
18414	G_N	Beta	hi
18415	G_V	cheen	hi
18416	PSP	ke	hi
18417	G_V	haasil	hi
18418	G_V	kiya	hi
18419	G_V	hai	hi
18420	G_PRP	yeh	hi
18421	G_N	mauka	hi
18422	G_R	aaj	hi
18423	G_X	...	univ
18424	G_R	So	en
18425	G_J	proud	en
18426	PSP	of	en
18427	G_PRP	u	en
18428	#	#TeamIndia	univ
18429	#	#IndvsSA	univ
18430	#	#BleedBlue	univ
18431	#	#CWC15	univ
18432	G_V	Is	hi
18433	G_PRP	this	en
18434	DT	the	en
18435	G_N	South	ne
18436	G_N	Africa	ne
18437	G_PRP	we	en
18438	G_V	know	en
18439	G_X	?	univ
18440	G_N	Maang	hi
18441	PSP	ke	hi
18442	G_PRT	nahi	hi
18443	G_V	cheen	hi
18444	PSP	ke	hi
18445	G_V	lenge	hi
18446	#	#MaukaMauka	univ
18447	G_N	India	ne
18448	PSP	to	en
18449	G_V	break	en
18450	DT	the	en
18451	G_N	jinx	en
18452	#	#CWC15	univ
18453	@	@HDFCLIFE	univ
18454	G_V	Kehte	hi
18455	G_V	hain	hi
18456	G_PRP	humko	hi
18457	G_N	pyar	hi
18458	PSP	se	hi
18459	G_N	India	ne
18460	G_PRT	wale	hi
18461	G_V	Chhu	hi
18462	G_V	lete	hi
18463	G_N	dil	hi
18464	PSP	ke	hi
18465	G_N	taar	hi
18466	PSP	se	hi
18467	G_N	India	ne
18468	G_PRT	wale	hi
18469	G_N	Har	hi
18470	G_N	jeet	hi
18471	G_V	cheen	hi
18472	PSP	le	hi
18473	G_N	haar	hi
18474	PSP	se	hi
18475	G_N	Indiawaale	mixed
18476	#	#MyTeamMyPride	univ
18477	G_N	Har	hi
18478	G_N	jeet	hi
18479	G_V	cheen	hi
18480	G_V	le	hi
18481	G_N	har	hi
18482	PSP	se	hi
18483	G_N	india	ne
18484	G_PRT	wale	hi
18485	G_X	..	univ
18486	G_N	dusaman	hi
18487	PSP	ke	hi
18488	G_J	chakke	hi
18489	G_V	chhuda	hi
18490	G_V	de	hi
18491	G_PRP	ham	hi
18492	G_N	india	ne
18493	G_PRT	wale	hi
18494	G_X	...	univ
18495	G_V	go	en
18496	G_V	go	en
18497	G_N	india	ne
18498	#	#indvsSA	univ
18499	G_N	Breaking_News	en
18500	G_X	/	univ
18501	G_N	Mehar	ne
18502	G_N	Madina	ne
18503	G_N	Colony	en
18504	PSP	me	hi
18505	G_N	Daketi	hi
18506	PSP	ki	hi
18507	G_N	wardat	hi
18508	G_N	Dr	en
18509	G_N	Ilahi	ne
18510	PSP	ke	hi
18511	G_N	Relative	en
18512	PSP	se	hi
18513	G_N	Motor	en
18514	G_N	cycle	en
18515	G_V	cheen	hi
18516	G_V	ker	hi
18517	G_V	Farar	hi
18518	G_X	/	univ
18519	G_N	Zarai	ne
18520	G_N	Rpt	en
18521	G_X	.	univ
18522	G_N	MIR	ne
18523	G_N	GORAR	ne
18524	@	@Zaya4Jaya	univ
18525	@	@har1603	univ
18526	G_PRP	Mere	hi
18527	G_N	muuh	hi
18528	PSP	ke	hi
18529	G_N	baat	hi
18530	G_V	cheen	hi
18531	G_V	Lee	hi
18532	G_R	basically	en
18533	G_PRP	I	en
18534	G_V	missing	en
18535	G_N	zaya	ne
18536	E	😝	univ
18537	@	@imshas	univ
18538	G_N	Management	en
18539	G_N	mobiles	en
18540	G_V	cheen	hi
18541	PSP	ke	hi
18542	G_V	rakh	hi
18543	G_V	le	hi
18544	G_SYM	sab	hi
18545	PSP	ke	hi
18546	G_X	..	univ
18547	G_V	Perform	en
18548	G_PRT	na	hi
18549	G_V	kren	hi
18550	CC	tou	hi
18551	G_R	phir	hi
18552	G_V	kehna	hi
18553	G_X	..	univ
18554	@	@mercyfatal	univ
18555	G_J	HIGH	en
18556	G_N	SPEED	en
18557	G_N	VOTE	en
18558	G_V	MANGTE	hi
18559	G_V	H	hi
18560	G_N	RAJ	hi
18561	G_PRT	NHI	hi
18562	G_V	SEWA	hi
18563	G_N	ROJGAR	hi
18564	G_V	DE	hi
18565	G_V	SAKTE	hi
18566	G_PRT	NHI	hi
18567	G_V	CHEEN	hi
18568	G_V	RHE	hi
18569	G_V	H	hi
18570	G_N	VOTE	en
18571	G_V	LE	hi
18572	G_V	KR	hi
18573	G_N	DESH	hi
18574	G_N	PUNJAB	ne
18575	PSP	KE	hi
18576	G_N	MALIK	hi
18577	G_V	BN	hi
18578	G_V	GAYA	hi
18579	G_J	AJIB	hi
18580	G_N	DEMOCRACY	en
18581	G_V	H	hi
18582	@	@ThePreCambrian	univ
18583	G_PRP	Main	hi
18584	G_R	aur	hi
18585	@	@mahobili	univ
18586	G_PRP	aap	hi
18587	PSP	se	hi
18588	G_V	cheen	hi
18589	PSP	ke	hi
18590	G_PRP	apka	hi
18591	G_N	khana	hi
18592	G_V	khaein	hi
18593	G_V	gein	hi
18594	G_X	.	univ
18595	G_J	Guaranteed	en
18596	G_X	!	univ
18597	G_PRP	Kya	hi
18598	G_N	kapde	hi
18599	G_V	Utare	hi
18600	G_V	hai	hi
18601	G_N	India	ne
18602	G_N	today	ne
18603	PSP	ke	hi
18604	G_N	conclave	en
18605	$	2014	univ
18606	PSP	mein	hi
18607	G_N	kejriwal	ne
18608	PSP	ke	hi
18609	G_V	aate	hi
18610	G_N	waqt	hi
18611	G_N	mufflar	en
18612	G_PRT	b	hi
18613	G_V	cheen	hi
18614	G_V	liya	hi
18615	@	@IndiaSpeaksPR	univ
18616	@	@kailashkaushik8	univ
18617	G_N	Opposition	en
18618	PSP	ke	hi
18619	G_N	Muh	hi
18620	PSP	se	hi
18621	G_N	khana	hi
18622	G_V	cheen	hi
18623	G_V	raheho	hi
18624	G_X	..	univ
18625	G_SYM	Bahut	hi
18626	G_N	na	hi
18627	G_N	insaafi	hi
18628	G_V	huwa	hi
18629	G_PRT	he	hi
18630	G_X	.	univ
18631	@	@Muskurahateinn	univ
18632	@	@ThatFilmyGirl	univ
18633	G_PRT	BC	acro
18634	G_X	!	univ
18635	G_PRP	I	en
18636	G_V	got	en
18637	G_PRP	none	en
18638	G_X	.	univ
18639	G_PRP	Khud	hi
18640	G_V	hi	hi
18641	G_V	cheen	hi
18642	PSP	ke	hi
18643	G_V	laayi	hi
18644	G_N	logo	hi
18645	PSP	se	hi
18646	G_X	.	univ
18647	E	😑	univ
18648	@	@bwoyblunder	univ
18649	G_PRP	Yeh	hi
18650	PSP	toh	hi
18651	G_N	opposition	en
18652	PSP	ke	hi
18653	G_N	haat	hi
18654	PSP	se	hi
18655	G_N	bat	hi
18656	G_V	cheen	hi
18657	PSP	ke	hi
18658	G_PRP	apne	hi
18659	G_PRT	hi	hi
18660	G_V	bowling	en
18661	PSP	pe	hi
18662	G_SYM	chakka	hi
18663	G_N	maane	hi
18664	PSP	ke	hi
18665	G_J	barabar	hi
18666	G_V	hau	hi
18667	G_PRT	ROFL	univ
18668	G_N	ZiNdGe	hi
18669	PSP	kE	hi
18670	G_J	TaLkhiYon	hi
18671	G_PRT	nE	hi
18672	G_V	cHeeN	hi
18673	G_V	le	hi
18674	G_N	sHaRarTaiN	hi
18675	G_PRP	mEri	hi
18676	CC	AuR	hi
18677	G_N	LoG	hi
18678	G_X	sAmjTy	hi
18679	G_J	mAgRoOr	hi
18680	G_V	hO	hi
18681	G_V	Gya	hi
18682	G_PRP	uN	hi
18683	PSP	mAin	hi
18684	PSP	For	en
18685	G_SYM	more	en
18686	G_PRP	U	en
18687	@	@ImKrish35	univ
18688	@	@S1dharthM	univ
18689	G_V	maaroge	hi
18690	G_PRP	sab	hi
18691	G_PRP	mujhe	hi
18692	G_V	padha	hi
18693	G_V	padha	hi
18694	PSP	ke	hi
18695	G_X	,	univ
18696	G_N	kal	hi
18697	G_N	phn	en
18698	G_PRT	bhi	hi
18699	G_V	cheen	hi
18700	G_V	liya	hi
18701	G_V	tha	hi
18702	G_X	,	univ
18703	G_J	badi	hi
18704	G_N	mushkil	hi
18705	PSP	se	hi
18706	G_J	waapas	hi
18707	G_V	kara	hi
18708	G_N	mama	hi
18709	PSP	ne	hi
18710	E	😢	univ
18711	@	@YusufDFI	univ
18712	@	@oldkrish	univ
18713	G_R	So	en
18714	G_X	,	univ
18715	G_N	Pak	ne
18716	G_PRP	is	en
18717	DT	a	en
18718	G_J	failed	en
18719	G_N	State	en
18720	PSP	in	en
18721	G_SYM	more	en
18722	G_N	senses	en
18723	PSP	than	en
18724	G_SYM	one	en
18725	G_X	.	univ
18726	G_V	Chale	hi
18727	G_V	tthe	hi
18728	G_N	India	ne
18729	PSP	ki	hi
18730	PSP	barabari	hi
18731	G_N	karne	hi
18732	G_X	,	univ
18733	G_V	ban	hi
18734	G_V	gaye	hi
18735	G_V	Cheen	ne
18736	PSP	ke	hi
18737	G_N	tattoo	en
18738	G_X	!	univ
18739	$	1/2	hi
18740	G_N	Mehrabpur	ne
18741	G_N	Rahwasi	ne
18742	G_N	Zulfqar	ne
18743	G_N	Gangharo	ne
18744	PSP	ke	hi
18745	G_N	Sath	hi
18746	G_N	Sukkur	hi
18747	G_N	ToolPlaza	en
18748	PSP	ke	hi
18749	G_N	Amle	hi
18750	PSP	ki	hi
18751	G_PRT	Ziyadati	hi
18752	G_X	.	univ
18753	G_N	Tool	en
18754	G_PRT	Na	hi
18755	G_N	Dene	hi
18756	PSP	pe	hi
18757	$	16000	univ
18758	G_N	Naqd	hi
18759	G_V	cheen	hi
18760	PSP	k	hi
18761	G_J	Gunda	hi
18762	G_J	Gardi	hi
18763	PSP	ki	hi
18764	@	@StarSportsIndia	univ
18765	G_PRT	yeah😂😂	en
18766	#	#MoukaMouka	univ
18767	#	#IndWins	univ
18768	#	#IndvsSA	univ
18769	G_N	Dhonibhaiiii	ne
18770	G_PRP	we	en
18771	G_V	loveeeeeee	en
18772	G_PRP	youuuuuu😍😍😍😍😍	en
18773	E	_/\_	univ
18774	E	_/\_	univ
18775	@	@SDhawan25	univ
18776	G_X	...	univ
18777	#	#IndvsSA	univ
18778	G_N	Indians	ne
18779	G_V	are	en
18780	G_V	twirling	en
18781	G_PRP	their	en
18782	G_N	moustache	en
18783	G_X	...	univ
18784	G_X	~	univ
18785	G_X	~	univ
18786	#	#MoukaMouka	univ
18787	U	http://t.co/bes3OZ9nhl	univ
18788	#	#IndvsPak	univ
18789	G_J	sir	hi
18790	G_N	jadeja	ne
18791	G_SYM	kuch	hi
18792	G_N	jaadu	hi
18793	G_V	ho	hi
18794	G_V	jaye	hi
18795	G_X	!!	univ
18796	G_PRP	We	en
18797	G_N	need	en
18798	G_N	wickets	en
18799	G_X	...	univ
18800	G_V	pray	en
18801	G_PRP	u	en
18802	G_R	all	en
18803	G_X	...	univ
18804	G_V	do	en
18805	G_PRT	voodoo	en
18806	CC	if	en
18807	G_N	need	en
18808	G_V	be	en
18809	G_X	.	univ
18810	#	#Ashwin	univ
18811	G_X	<-	univ
18812	G_V	go	en
18813	G_N	tiger	en
18814	G_V	get	en
18815	G_PRP	us	en
18816	DT	the	en
18817	G_N	stump	en
18818	@	@MyCricWin	univ
18819	G_R	abhi	hi
18820	G_N	jadeja	ne
18821	G_X	,	univ
18822	G_N	ashwin	ne
18823	G_N	aur	hi
18824	G_N	shami	ne
18825	PSP	ko	hi
18826	G_V	hai	hi
18827	G_N	jaadu	hi
18828	G_V	dikhana	hi
18829	G_N	let's	en
18830	G_V	have	en
18831	#	#worlcupdobara	univ
18832	G_V	Luk	en
18833	G_R	again	en
18834	PSP	outt	en
18835	G_N	balle	hi
18836	G_V	oye	hi
18837	G_X	....	univ
18838	G_N	dil	hi
18839	G_J	khush	hi
18840	G_V	krta	hi
18841	#	#IndvsSA	univ
18842	#	#CWC15	univ
18843	G_PRT	Oye	hi
18844	G_PRT	hoye	hi
18845	G_SYM	ik	hi
18846	CC	hor	hi
18847	G_R	out	en
18848	G_X	!!!	univ
18849	G_PRT	Balle	hi
18850	G_PRT	balle	hi
18851	#	#IndvsSA	univ
18852	G_PRT	Oye	hi
18853	G_PRT	Hoye	hi
18854	G_PRT	Balle	hi
18855	G_PRT	Balle	hi
18856	G_X	,	univ
18857	G_PRP	you	en
18858	G_J	rock	en
18859	@	@msdhoni	univ
18860	CC	and	en
18861	DT	the	en
18862	G_N	boys	en
18863	@	@CelkonMobile	univ
18864	#	#CelkonCheers4India	univ
18865	G_PRT	Oye	hi
18866	G_PRT	Balle	hi
18867	G_PRT	Balle	hi
18868	$	1	univ
18869	CC	aur	hi
18870	G_SYM	Four	en
18871	U	http://t.co/dCvJmecLqr	univ
18872	G_PRT	Oye	hi
18873	G_PRT	hoye	hi
18874	G_PRT	balle	hi
18875	G_PRT	balle	hi
18876	G_X	....	univ
18877	G_X	💯	univ
18878	PSP	with	en
18879	DT	a	en
18880	$	4	univ
18881	G_X	!	univ
18882	@	@SDhawan25	univ
18883	#	#IndvsSA	univ
18884	@	@Gurmeetramrahim	univ
18885	#	#BlockBusterMSG	univ
18886	G_X	.	univ
18887	G_PRT	Woww	univ
18888	G_X	....	univ
18889	G_PRT	Oye	hi
18890	G_PRT	balle	hi
18891	G_PRT	balle	hi
18892	G_X	...	univ
18893	E	:)	univ
18894	G_N	thank	en
18895	G_PRP	u	en
18896	G_R	soo	en
18897	G_J	much	en
18898	PSP	for	en
18899	G_PRP	ur	en
18900	G_N	blessing	en
18901	G_X	..	univ
18902	G_V	Love	en
18903	G_PRP	u	en
18904	G_X	..	univ
18905	G_N	Dhan	hi
18906	G_N	dhan	hi
18907	G_N	satguru	hi
18908	G_PRP	tera	hi
18909	G_PRT	hi	hi
18910	G_N	aasra	hi
18911	@	@SHPA4016	univ
18912	@	@titli29	univ
18913	@	@SrBachchan	univ
18914	G_PRP	Main	hi
18915	G_PRP	koi	hi
18916	G_N	jhoot	hi
18917	G_V	boleya	hi
18918	G_X	..	univ
18919	G_PRP	koi	hi
18920	G_PRT	naa	hi
18921	G_N	bai	hi
18922	G_PRP	koi	hi
18923	G_PRT	na	hi
18924	G_N	bai	hi
18925	G_PRP	koi	hi
18926	PSP	na	hi
18927	G_X	..	univ
18928	G_PRT	oye	hi
18929	G_PRT	balle	hi
18930	G_PRT	balle	hi
18931	G_PRT	balle	hi
18932	G_PRT	balle	hi
18933	G_X	..	univ
18934	G_PRT	haha	univ
18935	G_X	..	univ
18936	G_PRP	I	en
18937	G_V	rest	en
18938	DT	my	en
18939	G_N	case	en
18940	E	;)	univ
18941	@	@salmanaddict	univ
18942	G_PRT	hahahaha	univ
18943	G_PRP	kbhi	hi
18944	G_PRP	kbhi	hi
18945	G_N	lalach	hi
18946	G_J	achi	hi
18947	G_V	hpti	hi
18948	G_V	hai	hi
18949	G_V	re	hi
18950	E	:p	univ
18951	G_PRP	maybe	hi
18952	G_V	hogya	hi
18953	G_PRT	to	hi
18954	G_R	phr	hi
18955	PSP	to	hi
18956	G_PRT	balle	hi
18957	G_PRT	balle	hi
18958	G_PRT	oye	hi
18959	G_X	double_quotes	univ
18960	@	@IndiaToday	univ
18961	G_X	:	univ
18962	#	#BudgetBT	univ
18963	G_V	Printing	en
18964	PSP	of	en
18965	G_N	Budget	en
18966	G_N	document	en
18967	G_V	begins	en
18968	PSP	with	en
18969	G_X	'	univ
18970	G_N	Halwa	hi
18971	G_X	'	univ
18972	G_N	ceremony	en
18973	G_X	.	univ
18974	U	http://t.co/knYuyDHBul	univ
18975	G_X	double_quotes	univ
18976	G_PRT	oye	hi
18977	G_PRT	balle	hi
18978	G_X	!	univ
18979	@	@SamanthaNair23	univ
18980	G_PRT	really	en
18981	G_X	?	univ
18982	G_PRT	oye	hi
18983	G_PRT	hoyeee	hi
18984	G_PRT	balle	hi
18985	G_PRT	balleeee	hi
18986	G_X	💃💃💃💃😍😍	univ
18987	G_PRT	bas	hi
18988	G_N	ab	hi
18989	G_N	sward	en
18990	G_V	fighting	en
18991	G_V	chahye	hi
18992	G_PRP	mujhko	hi
18993	E	😍😍	univ
18994	G_PRT	Oye	hi
18995	G_PRT	balle	hi
18996	G_PRT	balle	hi
18997	G_X	...	univ
18998	E	:)	univ
18999	PSP	On	en
19000	DT	the	hi
19001	G_N	set	en
19002	PSP	of	en
19003	G_N	Voice	en
19004	PSP	of	en
19005	G_N	Punjab	ne
19006	U	http://t.co/FtH9PQsbFg	univ
19007	@	@itsbisha	univ
19008	@	@honeybunnymaahi	univ
19009	@	@lve_mom	univ
19010	@	@sweety_rukhsar	univ
19011	@	@taher07	univ
19012	G_PRT	oye	hi
19013	G_PRT	balle	hi
19014	G_PRT	ballee	hi
19015	G_X	..	univ
19016	G_PRT	hurrahh	univ
19017	G_X	!	univ
19018	G_PRT	wohooo	univ
19019	G_X	..	univ
19020	G_PRT	yeeeyay	univ
19021	G_X	!	univ
19022	G_PRP	i	en
19023	G_V	am	en
19024	G_J	mad	en
19025	G_R	completely	en
19026	G_X	!	univ
19027	@	@SrBachchan	univ
19028	G_PRT	Oye	hi
19029	G_PRT	balle	hi
19030	G_PRT	balle	hi
19031	G_X	..	univ
19032	G_X	aaeni	hi
19033	G_J	late	en
19034	G_V	kam	hi
19035	G_V	kar	hi
19036	G_V	rahe	hi
19037	G_V	ho	hi
19038	G_X	,	univ
19039	G_N	boss	en
19040	G_X	...	univ
19041	G_N	jaddhu	hi
19042	PSP	di	hi
19043	G_N	jhappi	hi
19044	G_X	tuade	hi
19045	G_X	laaye	hi
19046	@	@poothegr8	univ
19047	@	@bhavi_1603	univ
19048	@	@har1603	univ
19049	@	@Ariba1603	univ
19050	@	@alishbanaaz8	univ
19051	G_R	soo	en
19052	G_J	true	en
19053	G_N	pakis	ne
19054	G_PRP	tumse	hi
19055	G_PRT	naa	hi
19056	G_V	ho	hi
19057	G_V	payega	hi
19058	G_PRP	jitne	hi
19059	G_PRT	bhi	hi
19060	G_V	ghuma	hi
19061	G_V	lo	hi
19062	G_N	balle	hi
19063	G_PRP	Ham	hi
19064	G_N	jeete	hi
19065	G_PRT	oye	hi
19066	G_PRT	balle	hi
19067	G_PRT	balle	hi
19068	E	😅😂😂	univ
19069	G_PRT	Oye	hi
19070	G_PRT	balle	hi
19071	G_PRT	balle	hi
19072	G_X	......	univ
19073	G_N	India	ne
19074	G_V	won	en
19075	#	#IndvsPak	univ
19076	G_X	...	univ
19077	G_N	Celebration	en
19078	G_N	time	en
19079	G_X	..	univ
19080	E	♥♥♥♥	univ
19081	G_X	double_quotes	univ
19082	@	@rachitst	univ
19083	G_X	double_quotes	univ
19084	@	@iyerdeepshri	univ
19085	G_X	:	univ
19086	G_N	Mohit	ne
19087	G_N	Sharma	ne
19088	PSP	ko	hi
19089	G_SYM	ek	hi
19090	G_N	chumma	hi
19091	G_X	:	univ
19092	G_X	*	univ
19093	#	#CWC15	univ
19094	G_X	double_quotes	univ
19095	G_V	Chalo	hi
19096	G_PRP	Kisi	hi
19097	G_N	north	en
19098	G_N	indian	ne
