id	tag	word	label	prev_label	next_label	prev_tag	start_w_s	start_w_n
15565	G_PRP	I	en	en	en	PSP	0	0
15566	G_V	learned	en	en	en	G_PRP	0	0
15567	DT	all	en	en	en	G_V	0	0
15568	DT	the	en	en	univ	DT	0	0
15569	$	28	univ	en	en	DT	0	1
15570	G_N	letters	en	univ	en	$	0	0
15571	PSP	and	en	en	en	G_N	0	0
15572	G_R	how	en	en	en	PSP	0	0
15573	PSP	to	en	en	en	G_R	0	0
15574	G_V	write	en	en	univ	PSP	0	0
15575	CC	+	univ	en	en	G_V	0	0
15576	G_V	pronounce	en	univ	en	CC	0	0
15577	G_PRP	them	en	en	univ	G_V	0	0
15578	G_X	.	univ	en	en	G_PRP	0	0
15579	G_R	Then	en	univ	en	G_X	0	0
15580	G_PRP	I	en	en	en	G_R	0	0
15581	G_V	got	en	en	en	G_PRP	0	0
15582	G_R	really	en	en	en	G_V	0	0
15583	G_J	ambitious	en	en	univ	G_R	0	0
15584	G_X	,	univ	en	en	G_J	0	0
15585	G_PRP	I	en	univ	en	G_X	0	0
15586	G_V	started	en	en	en	G_PRP	0	0
15587	G_V	writing	en	en	en	G_V	0	0
15588	G_PRT	down	en	en	en	G_V	0	0
15589	G_N	class	en	en	en	G_PRT	0	0
15590	G_N	notes	en	en	en	G_N	0	0
15591	G_V	substituting	en	en	en	G_N	0	0
15592	G_J	greek	en	en	en	G_V	0	0
15593	G_N	letters	en	en	en	G_J	0	0
15594	G_R	instead	en	en	en	G_N	0	0
15595	PSP	of	en	en	en	G_R	0	0
15596	DT	the	en	en	en	PSP	0	0
15597	G_N	equivalent	en	en	en	DT	0	0
15598	G_N	english	en	en	en	G_N	0	0
15599	G_N	letters	en	en	univ	G_N	0	0
15600	G_X	,	univ	en	en	G_N	0	0
15601	PSP	in	en	univ	en	G_X	0	0
15602	DT	all	en	en	en	PSP	0	0
15603	G_N	classes	en	en	univ	DT	0	0
15604	G_X	.	univ	en	en	G_N	0	0
15605	PSP	By	en	univ	en	G_X	0	0
15606	DT	the	en	en	en	PSP	0	0
15607	G_N	end	en	en	en	DT	0	0
15608	PSP	of	en	en	en	G_N	0	0
15609	DT	the	en	en	en	PSP	0	0
15610	G_N	semester	en	en	univ	DT	0	0
15611	G_X	,	univ	en	en	G_N	0	0
15612	G_PRP	I	en	univ	en	G_X	0	0
15613	G_V	was	en	en	en	G_PRP	0	0
15614	G_J	able	en	en	en	G_V	0	0
15615	PSP	to	en	en	en	G_J	0	0
15616	G_V	write	en	en	en	PSP	0	0
15617	PSP	in	en	en	en	G_V	0	0
15618	G_N	english-in-greek	en	en	en	PSP	0	0
15619	G_R	fluently	en	en	univ	G_N	0	0
15620	G_X	,	univ	en	en	G_R	0	0
15621	PSP	as	en	univ	en	G_X	0	0
15622	G_J	fast	en	en	en	PSP	0	0
15623	PSP	as	en	en	en	G_J	0	0
15624	DT	the	en	en	en	PSP	0	0
15625	G_N	prof	en	en	en	DT	0	0
15626	G_V	would	en	en	en	G_N	0	0
15627	G_V	blabber	en	en	univ	G_V	0	0
15628	G_X	.	univ	en	en	G_V	0	0
15629	PSP	By	en	univ	en	G_X	0	0
15630	DT	the	en	en	en	PSP	0	0
15631	G_N	time	en	en	en	DT	0	0
15632	G_V	endsems	en	en	en	G_N	0	0
15633	G_V	came	en	en	univ	G_V	0	0
15634	G_X	,	univ	en	en	G_V	0	0
15635	G_PRP	I	en	univ	en	G_X	0	0
15636	G_V	opened	en	en	en	G_PRP	0	0
15637	DT	my	en	en	en	G_V	0	0
15638	G_N	notes	en	en	en	DT	0	0
15639	PSP	to	en	en	en	G_N	0	0
15640	G_V	mug	en	en	univ	PSP	0	0
15641	G_X	,	univ	en	en	G_V	0	0
15642	PSP	and	en	univ	en	G_X	0	0
15643	G_V	realized	en	en	en	PSP	0	0
15644	G_PRP	that	en	en	en	G_V	0	0
15645	PSP	while	en	en	en	G_PRP	0	0
15646	G_PRP	I	en	en	en	PSP	0	0
15647	G_V	could	en	en	en	G_PRP	0	0
15648	G_V	transliterate	en	en	en	G_V	0	0
15649	G_R	very	en	en	en	G_V	0	0
15650	G_J	fast	en	en	univ	G_R	0	0
15651	G_X	,	univ	en	en	G_J	0	0
15652	G_PRP	I	en	univ	en	G_X	0	0
15653	G_V	didn't	en	en	en	G_PRP	0	0
15654	G_V	develop	en	en	en	G_V	0	0
15655	DT	the	en	en	en	G_V	0	0
15656	G_N	reverse	en	en	en	DT	0	0
15657	G_N	skill	en	en	univ	G_N	0	0
15658	G_X	,	univ	en	en	G_N	0	0
15659	PSP	to	en	univ	en	G_X	0	0
15660	G_V	read	en	en	en	PSP	0	0
15661	G_J	greek-into-english	en	en	univ	G_V	0	0
15662	G_X	.	univ	en	en	G_J	0	0
15663	PSP	So	en	univ	en	G_X	0	0
15664	DT	a	en	en	en	PSP	0	0
15665	G_N	day	en	en	en	DT	0	0
15666	PSP	before	en	en	en	G_N	0	0
15667	DT	the	en	en	en	PSP	0	0
15668	G_N	endsems	en	en	univ	DT	0	0
15669	G_X	,	univ	en	en	G_N	0	0
15670	G_R	there	en	univ	en	G_X	0	0
15671	G_PRP	I	en	en	en	G_R	0	0
15672	G_V	was	en	en	univ	G_PRP	0	0
15673	G_X	,	univ	en	en	G_V	0	0
15674	DT	all	en	univ	en	G_X	0	0
15675	DT	my	en	en	en	DT	0	0
15676	G_N	notes	en	en	en	DT	0	0
15677	G_V	were	en	en	en	G_N	0	0
15678	PSP	in	en	en	en	G_V	0	0
15679	G_J	greek	en	en	en	PSP	0	0
15680	PSP	and	en	en	en	G_J	0	0
15681	G_PRP	I	en	en	en	PSP	0	0
15682	G_V	couldn't	en	en	en	G_PRP	0	0
15683	G_V	read	en	en	en	G_V	0	0
15684	G_PRP	them	en	en	univ	G_V	0	0
15685	G_X	.	univ	en	en	G_PRP	0	0
15686	G_PRP	I	en	univ	en	G_X	0	0
15687	G_V	flunked	en	en	univ	G_PRP	0	0
15688	$	4	univ	en	en	G_V	0	1
15689	PSP	out	en	univ	en	$	0	0
15690	PSP	of	en	en	univ	PSP	0	0
15691	$	6	univ	en	en	PSP	0	1
15692	G_N	subjects	en	univ	en	$	0	0
15693	PSP	that	en	en	en	G_N	0	0
15694	G_N	semester	en	en	univ	PSP	0	0
15695	G_X	.	univ	en		G_N	0	0
15696	E	_/\\_	univ		en		0	0
15697	G_PRP	I	en	univ	en	E	0	0
15698	G_R	actually	en	en	en	G_PRP	0	0
15699	G_V	know	en	en	en	G_R	0	0
15700	G_J	this	en	en	en	G_V	0	0
15701	G_N	guy	en	en	en	G_J	0	0
15702	PSP	and	en	en	en	G_N	0	0
15703	G_PRP	it's	en	en	en	PSP	0	0
15704	DT	a	en	en	en	G_PRP	0	0
15705	G_J	true	en	en	en	DT	0	0
15706	G_N	story	en	en	univ	G_J	0	0
15707	G_X	,	univ	en	en	G_N	0	0
15708	PSP	in	en	univ	en	G_X	0	0
15709	G_N	fact	en	en	en	PSP	0	0
15710	G_J	this	en	en	en	G_N	0	0
15711	G_N	guy	en	en	en	G_J	0	0
15712	G_V	is	en	en	acro	G_N	0	0
15713	G_N	M2K	acro	en	en	G_V	0	0
15714	PSP	but	en	acro	en	G_N	0	0
15715	PSP	for	en	en	en	PSP	0	0
15716	DT	some	en	en	en	PSP	0	0
15717	G_N	reason	en	en	en	DT	0	0
15718	G_PRP	he	en	en	en	G_N	0	0
15719	G_V	chose	en	en	en	G_PRP	0	0
15720	G_R	not	en	en	en	G_V	0	0
15721	PSP	to	en	en	en	G_R	0	0
15722	G_V	sign	en	en	en	PSP	0	0
15723	G_PRP	his	en	en	en	G_V	0	0
15724	G_N	name	en	en	en	G_PRP	0	0
15725	PSP	to	en	en	en	G_N	0	0
15726	DT	the	en	en	en	PSP	0	0
15727	G_N	post	en	en	univ	DT	0	0
15728	G_X	~	univ	en	ne	G_N	0	0
15729	G_V	Eddie	ne	univ		G_X	0	0
15730	G_V	have	en		en		0	0
15731	G_V	tried	en	en	en	G_V	0	0
15732	G_PRP	this	en	en	en	G_V	0	0
15733	PSP	with	en	en	en	G_PRP	0	0
15734	DT	the	en	en	en	PSP	0	0
15735	G_N	angerthas	en	en	en	DT	0	0
15736	G_N	script	en	en	en	G_N	0	0
15737	PSP	from	en	en	acro	G_N	0	0
15738	G_N	LOTR	acro	en	univ	PSP	0	0
15739	G_X	.	univ	acro	univ	G_N	0	0
15740	#	#samestory	univ	univ	univ	G_X	1	0
15741	G_X	.	univ	univ		#	0	0
15742	G_N	Respect	en		univ		0	0
15743	E	_/\\_	univ	en	univ	G_N	0	0
15744	G_X	!	univ	univ		E	0	0
15745	G_PRP	You're	en		en		0	0
15746	G_R	right	en	en	en	G_PRP	0	0
15747	G_PRP	I	en	en	en	G_R	0	0
15748	G_V	confused	en	en	ne	G_PRP	0	0
15749	G_N	Arabic	ne	en	en	G_V	0	0
15750	PSP	with	en	ne	ne	G_N	0	0
15751	G_N	Greek	ne	en	univ	PSP	0	0
15752	G_X	,	univ	ne	en	G_N	0	0
15753	G_V	that's	en	univ	en	G_X	0	0
15754	DT	the	en	en	en	G_V	0	0
15755	G_N	language	en	en	en	DT	0	0
15756	G_PRP	I	en	en	en	G_N	0	0
15757	G_V	learned	en	en	en	G_PRP	0	0
15758	G_R	immediately	en	en	en	G_V	0	0
15759	PSP	after	en	en	en	G_R	0	0
15760	G_N	Greek	en	en	univ	PSP	0	0
15761	G_X	,	univ	en	en	G_N	0	0
15762	PSP	and	en	univ	en	G_X	0	0
15763	DT	all	en	en	en	PSP	0	0
15764	G_PRP	this	en	en	en	DT	0	0
15765	G_V	happened	en	en	univ	G_PRP	0	0
15766	$	15+	univ	en	en	G_V	0	1
15767	G_N	years	en	univ	en	$	0	0
15768	G_R	ago	en	en	univ	G_N	0	0
15769	G_X	!	univ	en	univ	G_R	0	0
15770	G_X	~	univ	univ	acro	G_X	0	0
15771	G_N	M2K	acro	univ		G_X	0	0
15772	E	_/\\_	univ				0	0
15773	G_N	daya	ne				0	0
15774	G_N	Greek	en		en		0	0
15775	G_V	has	en	en	univ	G_N	0	0
15776	$	24	univ	en	en	G_V	0	1
15777	G_N	alphabets	en	univ	en	$	0	0
15778	G_R	only	en	en	univ	G_N	0	0
15779	G_X	!!!!	univ	en		G_R	0	0
15780	G_PRT	bkchodi	hi		hi		0	0
15781	G_V	hai	hi	hi	univ	G_PRT	0	0
15782	G_X	...	univ	hi		G_V	0	0
15783	$	#225	univ		univ		0	1
15784	G_X	:	univ	univ	en	$	0	0
15785	DT	These	en	univ	en	G_X	0	0
15786	G_N	confessions	en	en	en	DT	0	0
15787	PSP	about	en	en	en	G_N	0	0
15788	G_N	girls	en	en	univ	PSP	0	0
15789	G_X	,	univ	en	en	G_N	0	0
15790	G_N	booze	en	univ	univ	G_X	0	0
15791	G_X	,	univ	en	en	G_N	0	0
15792	PSP	and	en	univ	en	G_X	0	0
15793	G_N	movies	en	en	en	PSP	0	0
15794	G_V	may	en	en	en	G_N	0	0
15795	G_V	seem	en	en	en	G_V	0	0
15796	G_R	like	en	en	en	G_V	0	0
15797	G_N	fun	en	en	univ	G_R	0	0
15798	G_X	.	univ	en	en	G_N	0	0
15799	PSP	As	en	univ	en	G_X	0	0
15800	DT	an	en	en	en	PSP	0	0
15801	G_N	alumnus	en	en	univ	DT	0	0
15802	G_X	,	univ	en	en	G_N	0	0
15803	G_PRP	I	en	univ	en	G_X	0	0
15804	G_V	have	en	en	en	G_PRP	0	0
15805	G_V	been	en	en	en	G_V	0	0
15806	PSP	through	en	en	en	G_V	0	0
15807	PSP	and	en	en	en	PSP	0	0
15808	G_V	came	en	en	en	PSP	0	0
15809	PSP	out	en	en	en	G_V	0	0
15810	PSP	of	en	en	en	PSP	0	0
15811	DT	these	en	en	univ	PSP	0	0
15812	$	3	univ	en	en	DT	0	1
15813	G_N	traps	en	univ	univ	$	0	0
15814	G_X	.	univ	en	en	G_N	0	0
15815	G_PRP	My	en	univ	en	G_X	0	0
15816	G_N	advice	en	en	en	G_PRP	0	0
15817	CC	to	en	en	en	G_N	0	0
15818	G_N	juniors	en	en	en	CC	0	0
15819	G_V	is	en	en	en	G_N	0	0
15820	CC	to	en	en	en	G_V	0	0
15821	G_R	not	en	en	en	CC	0	0
15822	G_V	fall	en	en	en	G_R	0	0
15823	CC	into	en	en	en	G_V	0	0
15824	DT	these	en	en	en	CC	0	0
15825	G_N	traps	en	en	univ	DT	0	0
15826	G_X	,	univ	en	en	G_N	0	0
15827	PSP	because	en	univ	univ	G_X	0	0
15828	G_X	,	univ	en	en	PSP	0	0
15829	G_R	when	en	univ	en	G_X	0	0
15830	G_PRP	you	en	en	en	G_R	0	0
15831	G_V	grow	en	en	en	G_PRP	0	0
15832	G_R	up	en	en	univ	G_V	0	0
15833	G_X	,	univ	en	en	G_R	0	0
15834	G_R	then	en	univ	en	G_X	0	0
15835	G_PRP	you'll	en	en	en	G_R	0	0
15836	G_V	realize	en	en	en	G_PRP	0	0
15837	DT	the	en	en	en	G_V	0	0
15838	G_N	returns	en	en	en	DT	0	0
15839	G_PRP	you	en	en	en	G_N	0	0
15840	G_V	got	en	en	en	G_PRP	0	0
15841	G_V	don't	en	en	en	G_V	0	0
15842	G_V	justify	en	en	en	G_V	0	0
15843	DT	the	en	en	en	G_V	0	0
15844	G_N	time	en	en	en	DT	0	0
15845	G_N	investment	en	en	univ	G_N	0	0
15846	G_X	.	univ	en		G_N	0	0
15847	G_N	Girls	en		en		0	0
15848	G_V	Agree	en	en	univ	G_N	0	0
15849	G_X	.	univ	en	ne	G_V	0	0
15850	G_X	(	ne	univ	ne	G_X	0	0
15851	G_N	Bollywood	ne	ne	univ	G_X	0	0
15852	G_X	)	univ	ne	en	G_N	0	0
15853	G_N	Movies	en	univ	en	G_X	0	0
15854	G_V	Agree	en	en	univ	G_N	0	0
15855	G_X	.	univ	en	en	G_V	0	0
15856	G_N	Booze	en	univ	univ	G_X	0	0
15857	G_X	,	univ	en	en	G_N	0	0
15858	DT	No	en	univ	en	G_X	0	0
15859	G_V	Way	en	en	univ	DT	0	0
15860	G_X	.	univ	en		G_V	0	0
15861	#	#224	univ		univ		1	0
15862	G_X	:	univ	univ	en	#	0	0
15863	PSP	In	en	univ	en	G_X	0	0
15864	G_PRP	my	en	en	en	PSP	0	0
15865	$	3rd	en	en	en	G_PRP	0	1
15866	G_N	yr	en	en	en	$	0	0
15867	G_PRP	I	en	en	en	G_N	0	0
15868	G_V	was	en	en	en	G_PRP	0	0
15869	G_V	working	en	en	en	G_V	0	0
15870	CC	in	en	en	univ	G_V	0	0
15871	$	one	univ	en	en	CC	0	1
15872	CC	of	en	univ	en	$	0	0
15873	DT	the	en	en	en	CC	0	0
15874	G_N	dept	en	en	en	DT	0	0
15875	G_N	labs	en	en	en	G_N	0	0
15876	$	one	en	en	en	G_N	0	1
15877	G_N	afternoon	en	en	en	$	0	0
15878	PSP	after	en	en	en	G_N	0	0
15879	DT	a	en	en	en	PSP	0	0
15880	G_R	very	en	en	en	DT	0	0
15881	G_J	bad	en	en	en	G_R	0	0
15882	G_N	lunch	en	en	en	G_J	0	0
15883	PSP	and	en	en	en	G_N	0	0
15884	G_PRP	I	en	en	en	PSP	0	0
15885	G_V	had	en	en	en	G_PRP	0	0
15886	DT	a	en	en	en	G_V	0	0
15887	G_J	huge	en	en	en	DT	0	0
15888	G_N	urge	en	en	en	G_J	0	0
15889	CC	to	en	en	en	G_N	0	0
15890	G_V	take	en	en	en	CC	0	0
15891	DT	a	en	en	en	G_V	0	0
15892	G_N	dump	en	en	univ	DT	0	0
15893	G_X	.	univ	en	en	G_N	0	0
15894	G_V	Went	en	univ	en	G_X	0	0
15895	CC	to	en	en	en	G_V	0	0
15896	DT	the	en	en	en	CC	0	0
15897	G_N	department	en	en	en	DT	0	0
15898	G_N	bathroom	en	en	univ	G_N	0	0
15899	G_X	,	univ	en	en	G_N	0	0
15900	DT	the	en	univ	en	G_X	0	0
15901	G_N	bog	en	en	en	DT	0	0
15902	PSP	next	en	en	en	G_N	0	0
15903	CC	to	en	en	en	PSP	0	0
15904	G_PRP	me	en	en	en	CC	0	0
15905	G_V	was	en	en	en	G_PRP	0	0
15906	G_J	occupied	en	en	univ	G_V	0	0
15907	G_X	,	univ	en	en	G_J	0	0
15908	PSP	and	en	univ	en	G_X	0	0
15909	G_PRP	I	en	en	en	PSP	0	0
15910	G_V	knew	en	en	en	G_PRP	0	0
15911	G_PRP	my	en	en	en	G_V	0	0
15912	G_N	tummy	en	en	en	G_PRP	0	0
15913	G_V	was	en	en	en	G_N	0	0
15914	G_V	going	en	en	en	G_V	0	0
15915	CC	to	en	en	en	G_V	0	0
15916	G_V	get	en	en	en	CC	0	0
15917	G_J	noisy	en	en	univ	G_V	0	0
15918	G_X	,	univ	en	en	G_J	0	0
15919	PSP	so	en	univ	en	G_X	0	0
15920	G_PRP	I	en	en	en	PSP	0	0
15921	G_V	held	en	en	en	G_PRP	0	0
15922	G_PRP	it	en	en	en	G_V	0	0
15923	CC	in	en	en	en	G_PRP	0	0
15924	PSP	for	en	en	en	CC	0	0
15925	DT	a	en	en	en	PSP	0	0
15926	G_J	good	en	en	univ	DT	0	0
15927	$	20	univ	en	en	G_J	0	1
15928	G_N	minutes	en	univ	univ	$	0	0
15929	G_X	.	univ	en	en	G_N	0	0
15930	G_PRP	It	en	univ	en	G_X	0	0
15931	G_V	seemed	en	en	en	G_PRP	0	0
15932	G_R	like	en	en	en	G_V	0	0
15933	DT	the	en	en	en	G_R	0	0
15934	G_J	other	en	en	en	DT	0	0
15935	G_N	guy	en	en	en	G_J	0	0
15936	G_V	was	en	en	en	G_N	0	0
15937	G_V	doing	en	en	en	G_V	0	0
15938	DT	the	en	en	en	G_V	0	0
15939	G_J	same	en	en	univ	DT	0	0
15940	G_X	,	univ	en	en	G_J	0	0
15941	PSP	because	en	univ	en	G_X	0	0
15942	DT	neither	en	en	en	PSP	0	0
15943	CC	of	en	en	en	DT	0	0
15944	G_PRP	us	en	en	en	CC	0	0
15945	G_V	moved	en	en	en	G_PRP	0	0
15946	PSP	from	en	en	en	G_V	0	0
15947	DT	the	en	en	en	PSP	0	0
15948	G_N	toilet	en	en	univ	DT	0	0
15949	G_X	,	univ	en	en	G_N	0	0
15950	PSP	nor	en	univ	en	G_X	0	0
15951	G_V	did	en	en	en	PSP	0	0
15952	G_PRP	we	en	en	en	G_V	0	0
15953	G_V	plop	en	en	en	G_PRP	0	0
15954	G_V	plop	en	en	en	G_V	0	0
15955	G_N	anything	en	en	en	G_V	0	0
15956	CC	into	en	en	en	G_N	0	0
15957	DT	the	en	en	en	CC	0	0
15958	G_N	pot	en	en	univ	DT	0	0
15959	G_X	.	univ	en	en	G_N	0	0
15960	G_PRP	I	en	univ	en	G_X	0	0
15961	G_V	was	en	en	en	G_PRP	0	0
15962	G_R	about	en	en	en	G_V	0	0
15963	CC	to	en	en	en	G_R	0	0
15964	G_V	burst	en	en	en	CC	0	0
15965	G_R	when	en	en	en	G_V	0	0
15966	DT	the	en	en	en	G_R	0	0
15967	G_N	guy	en	en	en	DT	0	0
15968	G_R	just	en	en	en	G_N	0	0
15969	G_V	said	en	en	univ	G_R	0	0
15970	G_X	:	univ	en	univ	G_V	0	0
15971	G_X	\	univ	univ	univ	G_X	0	0
15972	G_X	double_quotes	univ	univ	en	G_X	0	0
15973	G_V	Fuck	en	univ	hi	G_X	0	0
15974	G_N	benchod	hi	en	univ	G_V	0	0
15975	G_X	,	univ	hi	en	G_N	0	0
15976	G_PRP	I	en	univ	en	G_X	0	0
15977	G_V	have	en	en	en	G_PRP	0	0
15978	CC	to	en	en	en	G_V	0	0
15979	G_V	go\	en	en	univ	CC	0	0
15980	G_X	double_quotes	univ	en	en	G_V	0	0
15981	G_PRP	It	en	univ	en	G_X	0	0
15982	G_V	sounded	en	en	en	G_PRP	0	0
15983	G_R	like	en	en	en	G_V	0	0
15984	G_PRP	he	en	en	en	G_R	0	0
15985	G_V	had	en	en	en	G_PRP	0	0
15986	G_PRP	some	en	en	en	G_V	0	0
15987	G_J	mean	en	en	en	G_PRP	0	0
15988	G_N	diarrhea	en	en	univ	G_J	0	0
15989	G_X	.	univ	en	en	G_N	0	0
15990	G_R	Just	en	univ	en	G_X	0	0
15991	DT	a	en	en	en	G_R	0	0
15992	G_J	few	en	en	en	DT	0	0
15993	G_N	minutes	en	en	en	G_J	0	0
15994	PSP	before	en	en	en	G_N	0	0
15995	G_PRP	that	en	en	en	PSP	0	0
15996	G_PRP	I	en	en	en	G_PRP	0	0
15997	G_V	recognized	en	en	en	G_PRP	0	0
15998	DT	the	en	en	en	G_V	0	0
15999	G_N	guy	en	en	en	DT	0	0
16000	PSP	by	en	en	en	G_N	0	0
16001	G_PRP	his	en	en	en	PSP	0	0
16002	G_N	shoes	en	en	univ	G_PRP	0	0
16003	G_X	,	univ	en	en	G_N	0	0
16004	G_PRP	it	en	univ	en	G_X	0	0
16005	G_V	was	en	en	en	G_PRP	0	0
16006	G_PRP	my	en	en	acro	G_V	0	0
16007	G_N	TA	acro	en	univ	G_PRP	0	0
16008	G_X	.	univ	acro	en	G_N	0	0
16009	G_PRP	I	en	univ	en	G_X	0	0
16010	G_V	don't	en	en	en	G_PRP	0	0
16011	G_V	think	en	en	en	G_V	0	0
16012	G_PRP	I	en	en	en	G_V	0	0
16013	G_V	will	en	en	en	G_PRP	0	0
16014	G_V	be	en	en	en	G_V	0	0
16015	G_J	able	en	en	en	G_V	0	0
16016	CC	to	en	en	en	G_J	0	0
16017	G_V	look	en	en	en	CC	0	0
16018	PSP	at	en	en	en	G_V	0	0
16019	G_PRP	him	en	en	en	PSP	0	0
16020	PSP	without	en	en	en	G_PRP	0	0
16021	G_V	remembering	en	en	en	PSP	0	0
16022	DT	our	en	en	en	G_V	0	0
16023	G_J	little	en	en	en	DT	0	0
16024	G_N	encounter	en	en	en	G_J	0	0
16025	CC	in	en	en	en	G_N	0	0
16026	DT	the	en	en	en	CC	0	0
16027	G_N	bathroom	en	en	univ	DT	0	0
16028	G_X	.	univ	en		G_N	0	0
16029	$	#223	univ		univ		0	1
16030	G_X	:	univ	univ	en	$	0	0
16031	CC	To	en	univ	en	G_X	0	0
16032	DT	all	en	en	en	CC	0	0
16033	CC	of	en	en	en	DT	0	0
16034	G_PRP	you	en	en	hi	CC	0	0
16035	G_N	chootiyas	hi	en	en	G_PRP	0	0
16036	G_V	doing	en	hi	undef	G_N	0	0
16037	G_X	M	undef	en	univ	G_V	0	0
16038	G_X	.	univ	undef	ne	G_X	0	0
16039	G_N	Phil	ne	univ	en	G_X	0	0
16040	CC	in	en	ne	acro	G_N	0	0
16041	G_N	HSS	acro	en	univ	CC	0	0
16042	G_X	:	univ	acro	en	G_N	0	0
16043	DT	your	en	univ	ne	G_X	0	0
16044	G_X	(	ne	en	en	DT	0	0
16045	G_N	f)arts	en	ne	en	G_X	0	0
16046	G_N	degrees	en	en	en	G_N	0	0
16047	G_V	aren't	en	en	en	G_N	0	0
16048	G_J	worth	en	en	en	G_V	0	0
16049	G_N	anything	en	en	univ	G_J	0	0
16050	G_X	.	univ	en	en	G_N	0	0
16051	G_PRP	You	en	univ	en	G_X	0	0
16052	G_V	should	en	en	en	G_PRP	0	0
16053	PSP	either	en	en	en	G_V	0	0
16054	G_N	drop	en	en	en	PSP	0	0
16055	PSP	out	en	en	en	G_N	0	0
16056	CC	of	en	en	en	PSP	0	0
16057	G_N	college	en	en	en	CC	0	0
16058	PSP	and	en	en	en	G_N	0	0
16059	G_V	become	en	en	ne	PSP	0	0
16060	G_N	McDonald's	ne	en	en	G_V	0	0
16061	G_N	managers	en	ne	univ	G_N	0	0
16062	G_X	(	univ	en	en	G_N	0	0
16063	PSP	at	en	univ	en	G_X	0	0
16064	G_J	most	en	en	univ	PSP	0	0
16065	G_X	)	univ	en	en	G_J	0	0
16066	PSP	or	en	univ	en	G_X	0	0
16067	G_V	switch	en	en	en	PSP	0	0
16068	CC	to	en	en	en	G_V	0	0
16069	DT	a	en	en	en	CC	0	0
16070	G_J	true	en	en	en	DT	0	0
16071	G_N	degree	en	en	univ	G_J	0	0
16072	G_X	.	univ	en	en	G_N	0	0
16073	G_V	Posted	en	univ	en	G_X	0	0
16074	PSP	by	en	en	en	G_V	0	0
16075	DT	a	en	en	ne	PSP	0	0
16076	G_N	DD	ne	en	ne	DT	0	0
16077	G_N	EE	ne	ne	ne	G_N	0	0
16078	G_N	FF	ne	ne	en	G_N	0	0
16079	G_N	guy	en	ne	univ	G_N	0	0
16080	E	;)	univ	en		G_N	0	0
16081	G_N	butt	en		en		0	0
16082	G_V	hurt	en	en		G_N	0	0
16083	G_N	DD	ne		ne		0	0
16084	G_N	EE	ne	ne	ne	G_N	0	0
16085	G_N	FF	ne	ne	univ	G_N	0	0
16086	E	:D	univ	ne		G_N	0	0
16087	#	#222	univ		univ		1	0
16088	G_X	[	univ	univ	acro	#	0	0
16089	G_N	M2K	acro	univ	univ	G_X	0	0
16090	G_X	]:	univ	acro	en	G_N	0	0
16091	PSP	In	en	univ	en	G_X	0	0
16092	G_PRP	my	en	en	univ	PSP	0	0
16093	$	5th	univ	en	en	G_PRP	0	1
16094	PSP	and	en	univ	univ	$	0	0
16095	$	6th	univ	en	en	PSP	0	1
16096	G_N	year	en	univ	en	$	0	0
16097	G_PRP	I	en	en	en	G_N	0	0
16098	G_R	purposely	en	en	en	G_PRP	0	0
16099	G_V	used	en	en	en	G_R	0	0
16100	CC	to	en	en	en	G_V	0	0
16101	G_V	attend	en	en	en	CC	0	0
16102	G_N	midsems	en	en	en	G_V	0	0
16103	PSP	and	en	en	en	G_N	0	0
16104	G_N	endsems	en	en	en	PSP	0	0
16105	PSP	for	en	en	en	G_N	0	0
16106	G_N	courses	en	en	en	PSP	0	0
16107	G_PRP	I	en	en	en	G_N	0	0
16108	G_R	never	en	en	en	G_PRP	0	0
16109	G_V	registered	en	en	en	G_R	0	0
16110	PSP	for	en	en	univ	G_V	0	0
16111	G_X	,	univ	en	en	PSP	0	0
16112	G_R	then	en	univ	en	G_X	0	0
16113	G_PRP	I	en	en	en	G_R	0	0
16114	G_V	used	en	en	en	G_PRP	0	0
16115	CC	to	en	en	en	G_V	0	0
16116	G_V	turn	en	en	en	CC	0	0
16117	CC	in	en	en	en	G_V	0	0
16118	DT	the	en	en	en	CC	0	0
16119	G_N	test	en	en	univ	DT	0	0
16120	$	30	univ	en	en	G_N	0	1
16121	G_N	minutes	en	univ	en	$	0	0
16122	G_J	early	en	en	en	G_N	0	0
16123	CC	to	en	en	en	G_J	0	0
16124	G_V	freak	en	en	en	CC	0	0
16125	G_R	out	en	en	en	G_V	0	0
16126	G_PRP	those	en	en	hi	G_R	0	0
16127	G_N	muggus	hi	en	en	G_PRP	0	0
16128	PSP	and	en	hi	acro	G_N	0	0
16129	G_N	nbdus	acro	en	en	PSP	0	0
16130	G_PRP	who	en	acro	en	G_N	0	0
16131	G_V	were	en	en	en	G_PRP	0	0
16132	G_R	actually	en	en	en	G_V	0	0
16133	CC	in	en	en	en	G_R	0	0
16134	DT	the	en	en	en	CC	0	0
16135	G_N	course	en	en	univ	DT	0	0
16136	G_X	.	univ	en	univ	G_N	0	0
16137	G_PRT	Yup	univ	univ	univ	G_X	0	0
16138	G_X	,	univ	univ	en	G_PRT	0	0
16139	G_PRP	I'm	en	univ	en	G_X	0	0
16140	G_V	going	en	en	en	G_PRP	0	0
16141	CC	to	en	en	en	G_V	0	0
16142	G_N	hell	en	en	univ	CC	0	0
16143	G_X	.	univ	en		G_N	0	0
16144	G_N	M2K	acro		en		0	0
16145	G_J	stud	en	acro	hi	G_N	0	0
16146	G_V	h	hi	en	univ	G_J	0	0
